Ticker,ATR,ATRP,TRP,RSI,RelStrength,VolRegime,RVol,Spy_RVol,OBV_Score,Spy_OBV_Score,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
EPD,0.52657806,0.01679396,0.01102210,68.18156289,0.07577632,1.08750008,1.10302887,0.98164851,0.95975212,1.05405093,-0.00296993,0.00358799,0.04352109,0.05732553,0.06301426,0.00000000,114023074.05860001,0.00000000,64074969.38559001,True,True
EPAM,5.52689650,0.02412649,0.01759211,42.65353820,-0.04741657,0.24284322,0.82253411,0.98164851,0.71201682,1.05405093,-0.00004365,0.01005291,0.01533552,-0.00034910,-0.05871718,0.00000000,113791060.00000000,0.00000000,64074969.38559001,True,True
ASTS,1.67130320,0.08042845,0.03902791,41.02548196,-0.13458950,0.94369604,0.80435198,0.98164851,-1.81123279,1.05405093,-0.01047619,0.01464844,-0.07107734,-0.03974122,-0.14485597,0.00000000,113783757.00000000,0.00000000,64074969.38559001,True,True
MAS,1.54039065,0.02006618,0.01355427,61.62359345,0.01747027,0.62955926,1.29536971,0.98164851,2.74450720,1.05405093,0.00838200,0.03084664,0.08415435,0.09187383,0.00539990,0.00000000,113700154.84455001,0.00000000,64074969.38559001,True,True
IOT,1.72577723,0.03682051,0.03029656,53.65663908,0.00578244,0.59677584,0.82855606,0.98164851,1.67770795,1.05405093,0.02291576,0.06425976,0.07058017,0.06546942,-0.00614928,0.00000000,113652853.50000000,0.00000000,64074969.38559001,True,True
GNRC,4.26520989,0.02645255,0.01258993,46.23246577,-0.02389320,0.47843410,0.98822799,0.98164851,1.90604248,1.05405093,0.00598952,0.00461059,0.02413618,0.02700637,-0.03547287,0.00000000,113346065.50000000,0.00000000,64074969.38559001,True,True
BJ,2.60939963,0.02745292,0.01704366,55.02763012,-0.01393002,1.05216598,0.54488290,0.98164851,-0.59198958,1.05405093,0.00656571,0.01538297,-0.01573988,0.07766440,-0.02562788,0.00000000,113034333.00000000,0.00000000,64074969.38559001,True,True
ESTC,3.09284316,0.03080828,0.01613707,50.06064295,-0.02881908,0.85118843,0.95556208,0.98164851,0.81164247,1.05405093,0.00420126,0.02449230,0.02995794,0.01301715,-0.04034031,0.00000000,113002834.50000000,0.00000000,64074969.38559001,True,True
BMRN,1.79657651,0.02919838,0.01820250,32.70855363,-0.04991302,1.20844879,1.63590511,0.98164851,-0.56984287,1.05405093,0.00457143,-0.03573108,-0.08682102,-0.07459768,-0.06118401,0.00000000,112679861.50000000,0.00000000,64074969.38559001,True,True
IPG,0.60786744,0.02269627,0.01652933,44.98129870,-0.05868769,0.64445872,0.93933261,0.98164851,0.57223048,1.05405093,-0.00215346,0.01941178,0.04466894,-0.01066805,-0.06985459,0.00000000,112401957.00910001,0.00000000,64074969.38559001,True,True
BEKE,0.65379119,0.03903511,0.04444498,39.13302952,-0.08194929,0.64806114,1.48454319,0.98164851,-0.73670112,1.05405093,0.02456690,0.03198457,0.04268141,-0.04255368,-0.09284024,0.00000000,112263778.43265000,0.00000000,64074969.38559001,True,True
MOS,0.78865870,0.02997631,0.02616175,62.58598975,0.06291852,1.47794288,1.03330300,0.98164851,1.31246538,1.05405093,0.01572067,0.00000000,0.09303243,0.11321074,0.05030899,0.00000000,112029496.64010000,0.00000000,64074969.38559001,True,True
ARE,2.20124441,0.02301960,0.02701600,56.45362110,0.03010198,0.64683116,0.77049763,0.98164851,1.83812111,1.05405093,0.01698434,0.04069068,0.07158602,0.04399927,0.01788176,0.00000000,111533020.34050000,0.00000000,64074969.38559001,True,True
ITUB,0.11430321,0.02612692,0.01691688,55.20223876,0.03399759,1.10909554,0.78359346,0.98164851,1.18637126,1.05405093,0.00188243,0.04313533,0.05555582,0.07474728,0.02173116,0.00000000,111531848.77217999,0.00000000,64074969.38559001,True,True
BRO,1.73849385,0.01657729,0.01023152,56.70521796,0.02324571,0.92171352,3.02413463,0.98164851,-0.20489302,1.05405093,-0.00378075,0.01852086,0.03531270,0.04982757,0.01110683,0.00000000,111376090.78500000,0.00000000,64074969.38559001,True,True
CHRW,2.30684273,0.02275980,0.02162871,45.93720454,-0.04801261,1.01117374,1.28708280,0.98164851,-0.48507204,1.05405093,0.00866796,0.00719453,0.01788704,0.00778539,-0.05930615,0.00000000,110744535.77845000,0.00000000,64074969.38559001,True,True
INCY,1.99559938,0.02774363,0.01598777,52.18616259,0.04288766,0.82449362,0.62881389,0.98164851,0.75524325,1.05405093,-0.00745136,0.00000000,0.01970513,0.03451747,0.03051576,0.00000000,110723482.50000000,0.00000000,64074969.38559001,True,True
FIX,16.30237973,0.03247473,0.02139832,68.99011724,0.10118827,1.20283305,1.08063199,0.98164851,0.94391408,1.05405093,-0.00271174,0.08007591,0.14482425,0.17568175,0.08812475,0.00000000,110615604.99000001,0.00000000,64074969.38559001,True,True
VEU,0.55197907,0.00984044,0.01087303,51.44499160,-0.00269808,0.67916147,0.48905435,0.98164851,0.87390865,1.05405093,0.00503117,0.01935382,0.02205066,0.01293690,-0.01452919,0.00000000,110398329.63240001,0.00000000,64074969.38559001,True,True
HST,0.38076270,0.02364589,0.01523968,40.20938225,-0.05889294,0.46920326,0.85258023,0.98164851,-0.00458912,1.05405093,-0.00058962,-0.01273421,-0.00117234,-0.00814295,-0.07005740,0.00000000,110363984.95945001,0.00000000,64074969.38559001,True,True
ALLY,1.01149794,0.02829230,0.02301429,54.84420996,-0.00576197,1.06780752,1.89228607,0.98164851,0.49904120,1.05405093,-0.01177521,0.04558230,0.08014115,0.03271903,-0.01755673,0.00000000,110210935.44060001,0.00000000,64074969.38559001,True,True
SPLV,0.72776666,0.01047338,0.00719268,54.15224978,0.00623924,0.41581027,1.02907304,0.98164851,2.43041559,1.05405093,0.00311238,0.02308773,0.03776358,0.01707089,-0.00569789,0.00000000,109466549.21840000,0.00000000,64074969.38559001,True,True
PKG,3.70198052,0.01595640,0.01391774,65.16461945,0.02094296,0.50086916,1.99483902,0.98164851,2.59266900,1.05405093,0.01083570,0.02243571,0.04305644,0.05607043,0.00883139,0.00000000,109442847.64050001,0.00000000,64074969.38559001,True,True
IBKR,1.22851497,0.02598772,0.02019973,61.61278079,0.06754758,0.71000038,1.21427182,0.98164851,1.30688023,1.05405093,0.01025581,0.04079022,0.02634864,0.04158826,0.05488314,0.00000000,108646040.13820000,0.00000000,64074969.38559001,True,True
NI,0.62066004,0.01674667,0.01207176,66.31088742,0.06129658,0.89759162,1.13210923,0.98164851,2.02021002,1.05405093,0.00210362,0.03757030,0.05773012,0.04812796,0.04870630,0.00000000,108617734.65064999,0.00000000,64074969.38559001,True,True
IREN,1.06617095,0.08892168,0.09591326,53.68517202,-0.12768178,0.79996076,1.44533199,0.98164851,1.09520929,1.05405093,0.04716157,0.09298086,0.09000000,0.14627151,-0.13803019,0.00000000,108393638.00000000,0.00000000,64074969.38559001,True,True
OC,4.79521142,0.02665058,0.02387053,57.40810686,0.00192664,0.68423687,0.72432180,0.98164851,0.19568968,1.05405093,0.01896591,0.04627524,0.09010221,0.08343971,-0.00995934,0.00000000,108029968.19300000,0.00000000,64074969.38559001,True,True
CPB,0.82188749,0.02182504,0.01564873,35.92790109,-0.06440847,0.78990339,0.76527369,0.98164851,-0.99688317,1.05405093,-0.00713446,0.00437939,0.03285509,-0.07256813,-0.07550750,0.00000000,107887323.39825000,0.00000000,64074969.38559001,True,True
EQR,1.44643600,0.02137425,0.01390237,47.04025055,-0.02970164,0.97514099,0.83693285,0.98164851,-0.01573908,1.05405093,-0.00683178,-0.00214400,0.04165422,-0.00428028,-0.04121240,0.00000000,107860692.76234999,0.00000000,64074969.38559001,True,True
TYL,11.85304451,0.02081929,0.02207858,41.22459749,-0.06217020,0.61956809,1.36216302,0.98164851,-0.44623538,1.05405093,-0.01060077,-0.00164834,0.01720565,-0.00929229,-0.07329579,0.00000000,107488500.50000000,0.00000000,64074969.38559001,True,True
AER,1.83904861,0.01936271,0.01556977,50.20041057,-0.00463541,0.69386962,0.82586332,0.98164851,0.87963436,1.05405093,-0.00114841,-0.00114841,0.01689491,-0.00695184,-0.01644354,0.00000000,107177819.64595002,0.00000000,64074969.38559001,True,True
SPTL,0.24540201,0.00979457,0.00536422,44.98613991,-0.01695812,1.09372472,0.55731508,0.98164851,-0.84823443,1.05405093,0.00153499,0.02192737,0.01833871,-0.00381696,-0.02862006,0.00000000,107097292.08010000,0.00000000,64074969.38559001,True,True
BALL,1.17138597,0.02191120,0.01160481,40.52969592,-0.04994296,0.94199691,0.92483050,0.98164851,-1.20273389,1.05405093,0.00073753,-0.00165455,0.04383838,-0.00275517,-0.06121360,0.00000000,106865923.44900000,0.00000000,64074969.38559001,True,True
CHKP,4.19867288,0.02234882,0.02198329,56.52010839,-0.00044435,0.49352597,1.01091508,0.98164851,1.91990765,1.05405093,0.00588960,0.02521146,0.03225275,0.01782425,-0.01230219,0.00000000,106849594.00000000,0.00000000,64074969.38559001,True,True
WY,0.68980942,0.02360001,0.01721908,60.02818789,0.03077727,0.87078038,1.21217012,0.98164851,2.32602416,1.05405093,0.00566325,0.04281994,0.10663431,0.07895844,0.01854904,0.00000000,106339160.67815000,0.00000000,64074969.38559001,True,True
EDU,2.06004378,0.03386002,0.05621302,48.14969490,0.02943349,1.27880041,1.24558954,0.98164851,1.07987527,1.05405093,0.02770270,0.01943700,-0.01217730,-0.01169591,0.01722120,0.00000000,106301395.00000000,0.00000000,64074969.38559001,True,True
AEE,1.58015905,0.01727201,0.01720250,66.73034285,0.07405129,0.84186919,1.02002158,0.98164851,1.64420066,1.05405093,0.00330316,0.05335592,0.06962831,0.05820879,0.06130970,0.00000000,106033686.29430002,0.00000000,64074969.38559001,True,True
GTLB,2.82191484,0.04477808,0.03776579,56.13258554,0.07967816,1.26863057,0.73264475,0.98164851,1.43530739,1.05405093,-0.01838006,0.02940216,0.05138472,0.11816891,0.06686982,0.00000000,105759990.00000000,0.00000000,64074969.38559001,True,True
XPEV,0.71590092,0.05066532,0.02540694,63.32258310,0.15412738,1.01915022,1.19925633,0.98164851,2.48576670,1.05405093,0.01874549,0.12053925,0.15630115,0.22337662,0.14043584,0.00000000,105741763.00000000,0.00000000,64074969.38559001,True,True
WCC,5.26133716,0.02771065,0.01962426,56.19854147,0.02300244,0.92117395,0.92510680,0.98164851,1.25189786,1.05405093,-0.01053219,0.01472380,0.07609952,0.07634354,0.01086644,0.00000000,105477197.06299999,0.00000000,64074969.38559001,True,True
VYM,1.37829047,0.01073954,0.00888279,62.03253708,0.01868096,0.23846889,0.92479641,0.98164851,1.87294659,1.05405093,0.00741799,0.02658081,0.04424736,0.03253576,0.00659623,0.00000000,105252709.76500000,0.00000000,64074969.38559001,True,True
ERIC,0.16013240,0.01940674,0.01639241,61.81733457,0.05012441,1.64636115,0.86474287,0.98164851,0.37967466,1.05405093,0.00945549,0.03892876,0.05043003,0.05823961,0.03766666,0.00000000,105134990.58267000,0.00000000,64074969.38559001,True,True
ZBRA,9.04961763,0.02230563,0.01232407,58.61833625,0.00904588,0.91745748,0.80200648,0.98164851,1.94167860,1.05405093,0.00742451,0.02867647,0.05231623,0.05719721,-0.00292455,0.00000000,104655748.50000000,0.00000000,64074969.38559001,True,True
WSO,11.04238714,0.02271306,0.01843803,56.39592881,-0.00928937,0.89537284,0.90446464,0.98164851,-0.47434346,1.05405093,0.01613335,0.03467511,0.07580696,0.06447001,-0.02104229,0.00000000,104417688.85950001,0.00000000,64074969.38559001,True,True
SFM,4.06528471,0.02919415,0.02865350,52.41419233,-0.01398145,0.43837468,1.04047882,0.98164851,-0.27738638,1.05405093,-0.00910838,0.00854639,0.00920423,0.04730746,-0.02567870,0.00000000,104371822.00000000,0.00000000,64074969.38559001,True,True
AR,1.24419864,0.03075133,0.02792882,78.97191784,0.29657201,0.78132305,1.27937424,0.98164851,1.54798282,1.05405093,-0.00271136,0.04845815,0.05584551,0.13747540,0.28119063,0.00000000,104171430.50000000,0.00000000,64074969.38559001,True,True
VFC,0.82473003,0.03563719,0.02070226,69.79895225,0.10796320,0.58668561,1.00759027,0.98164851,2.02023446,1.05405093,0.00084332,0.02556103,0.03861413,0.09888461,0.09481931,0.00000000,104144028.88185000,0.00000000,64074969.38559001,True,True
NVT,1.96250550,0.02736122,0.01852890,55.55777494,-0.02956735,0.41436664,1.03482477,0.98164851,1.70434266,1.05405093,0.01558799,0.03693305,0.05319744,0.05935106,-0.04107970,0.00000000,104071494.12385000,0.00000000,64074969.38559001,True,True
RACE,7.40932031,0.01713443,0.01316997,53.16514660,0.00947964,1.33885864,0.75422335,0.98164851,1.95295149,1.05405093,0.00676808,0.03294055,0.01532772,0.04670719,-0.00249593,0.00000000,103952157.88550000,0.00000000,64074969.38559001,True,True
INVH,0.61284794,0.02033169,0.01261342,45.77881944,-0.03470216,1.04385909,1.05975052,0.98164851,-0.20646382,1.05405093,0.00772278,0.01261124,0.03434609,-0.00349772,-0.04615360,0.00000000,103499355.48455000,0.00000000,64074969.38559001,True,True
FTAI,13.80463173,0.12405312,0.15946262,34.05717787,-0.12945087,1.39858012,1.49576207,0.98164851,-1.70929251,1.05405093,-0.06350462,-0.26688188,-0.35421346,-0.22196508,-0.13977830,0.00000000,103296852.79120000,0.00000000,64074969.38559001,True,True
COWZ,0.69684089,0.01220182,0.00922612,58.68202662,0.01570843,0.26270902,0.76959740,0.98164851,1.95620872,1.05405093,0.00602811,0.01794744,0.03489792,0.03252168,0.00365896,0.00000000,103141018.31450000,0.00000000,64074969.38559001,True,True
FE,0.57371570,0.01498520,0.01228141,49.74715456,0.01175185,0.97936508,1.40974934,0.98164851,1.29937102,1.05405093,-0.00474162,0.01838035,0.03021586,-0.00050124,-0.00025068,0.00000000,103138450.10835001,0.00000000,64074969.38559001,True,True
NBIX,3.41249174,0.02382027,0.02268603,66.20022734,0.08966489,1.42926526,0.96432539,0.98164851,1.52528418,1.05405093,0.00944194,0.02687979,0.01674947,0.03917017,0.07673807,0.00000000,102960337.00000000,0.00000000,64074969.38559001,True,True
CNH,0.31560788,0.02620327,0.02282351,68.11260955,0.07138040,0.99432002,1.44810224,0.98164851,1.81305530,1.05405093,0.01825222,0.05321791,0.08391753,0.10639979,0.05867049,0.00000000,102951406.67855000,0.00000000,64074969.38559001,True,True
FDS,9.13929143,0.01996922,0.01309025,42.27992408,-0.03905183,0.43842600,1.13735829,0.98164851,-1.05292321,1.05405093,0.00656721,0.01942087,0.02200919,-0.02837169,-0.05045167,0.00000000,102859139.77149999,0.00000000,64074969.38559001,True,True
EVRG,0.86774918,0.01428333,0.00791571,62.26017748,0.04067557,0.62778255,0.94919002,0.98164851,2.43577588,1.05405093,0.00365430,0.03185800,0.05442327,0.02465994,0.02832991,0.00000000,102742613.74190000,0.00000000,64074969.38559001,True,True
IWO,5.65425559,0.01930446,0.01136911,51.21302554,-0.02297920,0.58749959,0.85134713,0.98164851,0.68066691,1.05405093,0.00426187,0.02776628,0.03447801,0.02029094,-0.03456971,0.00000000,102265491.62799999,0.00000000,64074969.38559001,True,True
TRP,0.89839310,0.01943762,0.03164479,55.12805293,0.05484114,1.47463553,1.85904163,0.98164851,1.48430412,1.05405093,0.02664155,0.02221392,0.01499011,0.00063434,0.04232743,0.00000000,101927705.34795000,0.00000000,64074969.38559001,True,True
QSR,1.20508710,0.02067843,0.00942559,23.20747467,-0.08541568,0.29445864,0.90835173,0.98164851,-0.94663945,1.05405093,0.00016647,-0.00640714,-0.00656974,-0.07748625,-0.09626550,0.00000000,101477145.32120000,0.00000000,64074969.38559001,True,True
SCCO,2.18534930,0.02356965,0.03088047,56.03840809,0.01959099,0.43275149,0.94507976,0.98164851,2.22428687,1.05405093,0.00718465,0.02915800,0.03709984,0.06466989,0.00749546,0.00000000,101261536.07350001,0.00000000,64074969.38559001,True,True
BLD,10.76570685,0.03109858,0.01772199,59.18568203,0.03052147,1.05857397,0.72383351,0.98164851,1.90124144,1.05405093,0.00092523,0.03967324,0.10441857,0.11563004,0.01829627,0.00000000,101010870.00000000,0.00000000,64074969.38559001,True,True
SPYV,0.54003383,0.01057880,0.00903647,53.09000354,0.00306321,0.49657143,0.73449518,0.98164851,2.41385604,1.05405093,0.00657991,0.02020273,0.03153485,0.02220883,-0.00883624,0.00000000,100955177.35894999,0.00000000,64074969.38559001,True,True
STE,3.91016774,0.01879464,0.01273751,50.81484126,0.00524102,0.83860401,1.47591384,0.98164851,0.48852051,1.05405093,-0.00252190,0.00987316,0.01885933,0.03536361,-0.00668427,0.00000000,100744676.93300000,1.00000000,64074969.38559001,True,True
SW,1.18901894,0.02306826,0.02549109,50.08500071,-0.02018695,0.66184462,0.88005781,0.98164851,0.28960663,1.05405093,0.01417067,0.00056683,0.02298686,-0.01194064,-0.03181058,0.43650794,100741927.35089999,48.00000000,64074969.38559001,True,False
EMXC,0.58860787,0.01079618,0.00818232,49.59950486,-0.01258741,0.89250455,0.73628107,0.98164851,-0.08629812,1.05405093,0.00285479,0.01700859,0.01553856,0.01133579,-0.02430120,0.00000000,100264199.98840001,0.00000000,64074969.38559001,True,True
FLEX,1.25039556,0.02926956,0.01404494,68.65976867,0.13770728,1.25296484,0.77166260,0.98164851,1.67808802,1.05405093,0.00778485,0.06321553,0.06242228,0.10616261,0.12421053,0.00000000,100232918.50000000,0.00000000,64074969.38559001,True,True
ATO,2.33502071,0.01642426,0.01025540,63.29784498,0.04745893,0.76448128,1.28096508,0.98164851,2.60114956,1.05405093,0.00296298,0.03304728,0.06078853,0.05119598,0.03503280,0.00000000,99927674.24200001,0.00000000,64074969.38559001,True,True
YUMC,1.23589458,0.02796717,0.03493706,43.70339620,-0.07462489,0.74676560,1.11253739,0.98164851,-0.86975583,1.05405093,0.03332577,0.02761887,0.05555715,-0.04163874,-0.08560273,0.00000000,99757176.70425001,0.00000000,64074969.38559001,True,True
COO,2.10174625,0.02253400,0.01908438,48.57942096,0.00436004,1.32348427,1.45980560,0.98164851,1.32471417,1.05405093,0.01336375,0.04668387,0.03277599,0.02878888,-0.00755480,0.00000000,99518322.50000000,0.00000000,64074969.38559001,True,True
NTRS,2.09491787,0.02014150,0.01516200,60.45761323,0.02456511,1.00201402,0.85560317,0.98164851,1.51561897,1.05405093,0.00357005,0.05155990,0.07450234,0.03767185,0.01241057,0.00000000,98851778.77200000,1.00000000,64074969.38559001,True,True
BAH,3.69221610,0.02773058,0.01374431,50.37569815,0.01573599,0.61505103,1.00592537,0.98164851,0.92177308,1.05405093,-0.00176187,-0.00058548,0.02709958,0.06197358,0.00368620,0.00000000,98724451.71300000,0.00000000,64074969.38559001,True,True
DVA,3.65584079,0.02199134,0.01491819,69.32156507,0.11717777,0.78203403,0.69477405,0.98164851,1.86234710,1.05405093,0.00843191,0.02617284,0.08370274,0.10959818,0.10392456,0.00000000,98647073.50000000,0.00000000,64074969.38559001,True,True
ONTO,7.50686371,0.03465933,0.02206935,79.26968912,0.28519660,0.83598376,1.23049047,0.98164851,2.01159463,1.05405093,0.01675899,0.07143210,0.14229207,0.26357855,0.26995016,0.00000000,98633990.00000000,0.00000000,64074969.38559001,True,True
IYW,3.11440264,0.01934087,0.01996560,51.32468932,-0.01767877,0.96570543,0.49057777,0.98164851,-0.60006048,1.05405093,0.01612913,0.02994659,0.02179031,0.01090464,-0.02933216,0.00000000,98584260.34800000,0.00000000,64074969.38559001,True,True
DEO,2.45580347,0.02153628,0.01447852,42.37826420,-0.07993555,0.78821573,0.80328863,0.98164851,-0.79767087,1.05405093,0.01209749,0.03746600,0.00473153,-0.05812436,-0.09085038,0.00000000,98437909.48950002,0.00000000,64074969.38559001,True,True
FOXA,0.90538995,0.01904064,0.01812393,47.83950175,0.03221995,0.62981435,1.12454835,0.98164851,-2.22040687,1.05405093,-0.00662246,-0.01679600,-0.00394230,-0.02020766,0.01997460,0.00000000,98337459.49970001,0.00000000,64074969.38559001,True,True
BN,0.97534232,0.02529782,0.01701751,54.58969783,-0.00459047,0.44647529,0.62495254,0.98164851,1.86250076,1.05405093,0.01042016,0.05036834,0.05955067,0.01094475,-0.01639913,0.00000000,97854209.00615001,0.00000000,64074969.38559001,True,True
CNM,1.58673971,0.02873487,0.01430641,68.70471972,0.05618873,0.98546491,0.91207826,0.98164851,1.73199536,1.05405093,0.00619534,0.02354032,0.09216772,0.07578414,0.04365904,0.00000000,97847944.50000000,0.00000000,64074969.38559001,True,True
CMA,1.71347853,0.02706259,0.02193621,59.53544225,0.00637250,0.68595210,0.78049079,0.98164851,0.97999378,1.05405093,0.01504889,0.04887253,0.09782292,0.07567111,-0.00556622,0.00000000,97827369.13440001,0.00000000,64074969.38559001,True,True
FUTU,3.97655856,0.04543081,0.09971438,58.99831736,0.07435834,1.20973641,3.49151127,0.98164851,2.31129400,1.05405093,0.08868159,0.12738279,0.16072139,0.10156053,0.06161310,0.00000000,97776695.03005001,0.00000000,64074969.38559001,True,True
DOC,0.41020309,0.02111173,0.00962424,54.06657692,0.01542861,0.38661524,0.84585561,0.98164851,1.48229624,1.05405093,0.00386457,0.03178169,0.05697173,0.03075813,0.00338246,0.00000000,97599515.89610000,0.00000000,64074969.38559001,True,True
TAP,1.27058953,0.02386146,0.01430460,41.80287452,-0.06219648,0.50055636,1.08783574,0.98164851,1.79271492,1.05405093,0.00454841,0.01919194,0.05320350,-0.03444011,-0.07332175,0.00000000,97303102.13240001,0.00000000,64074969.38559001,True,True
PLNT,2.70960063,0.02593912,0.02613441,60.59474026,0.06760350,1.05788422,1.32302951,0.98164851,1.29343887,1.05405093,-0.01434233,-0.00181558,0.02987282,0.04890049,0.05493840,0.00000000,96852461.50000000,0.00000000,64074969.38559001,True,True
XP,0.43713770,0.03682555,0.02043722,44.95930512,-0.05572188,0.95263106,0.63655728,0.98164851,-0.66615720,1.05405093,0.00000000,0.05083080,0.07437007,0.01524080,-0.06692397,0.00000000,96795317.32695000,0.00000000,64074969.38559001,True,True
CCEP,1.36945060,0.01823748,0.02893465,55.53200545,0.00730104,0.73496289,1.35389047,0.98164851,2.52336453,1.05405093,0.01461321,0.02364237,0.04558442,0.00679241,-0.00464869,0.00000000,96567316.80700000,0.00000000,64074969.38559001,True,True
SUI,2.59655593,0.02200397,0.02589743,57.41612778,0.04667778,1.02561013,0.85940537,0.98164851,-0.96176611,1.05405093,0.01753902,0.03827406,0.04438485,0.02842900,0.03426092,0.00000000,96228738.19949999,0.00000000,64074969.38559001,True,True
IUSB,0.20691019,0.00477407,0.00199121,50.24050916,0.00425243,1.09369499,0.95712614,0.98164851,0.91964118,1.05405093,0.00022155,0.01005619,0.00960443,0.00000000,-0.00766113,0.00000000,96129452.65310000,0.00000000,64074969.38559001,True,True
BR,3.95102083,0.01741988,0.01480087,54.91127415,0.00536989,0.53771492,1.20675754,0.98164851,1.29175201,1.05405093,-0.00276995,0.01444213,0.04036494,0.01573689,-0.00655693,0.00000000,95950052.42250001,0.00000000,64074969.38559001,True,True
SNY,0.85607667,0.01761946,0.01162657,63.18663955,0.11896177,0.71161515,1.00801350,0.98164851,0.93826396,1.05405093,0.00000000,0.04726453,0.04124743,0.05291558,0.10568739,0.00000000,95853184.17440000,0.00000000,64074969.38559001,True,True
KNX,1.52094754,0.02815834,0.03865102,51.66119899,0.01071628,1.23138805,1.65155316,0.98164851,0.59236003,1.05405093,-0.02644670,-0.00200102,0.04735525,0.04020498,-0.00127397,0.00000000,95388450.68039998,0.00000000,64074969.38559001,True,True
SCHX,0.29475834,0.01257823,0.01265256,56.22569845,-0.00105568,0.60725186,0.68803566,0.98164851,1.97139758,1.05405093,0.00979459,0.02640696,0.02997539,0.02419090,-0.01290627,0.00000000,94532447.67880000,0.00000000,64074969.38559001,True,True
MINT,0.03698754,0.00038517,0.00059669,94.27569498,0.01644583,0.58289083,0.55013828,0.98164851,1.84442851,1.05405093,0.00049697,0.00109461,0.00149343,0.00259132,0.00438761,0.00000000,93844127.62085000,0.00000000,64074969.38559001,True,True
PCOR,2.41214231,0.03133466,0.02890361,51.62354594,0.00262788,0.88729349,0.65424466,0.98164851,0.75820987,1.05405093,-0.01446678,0.02886929,0.02831953,0.02407875,-0.00926641,0.00000000,93842022.00000000,0.00000000,64074969.38559001,True,True
OWL,0.70597891,0.03040863,0.03871401,58.15335756,-0.00960981,0.70742095,1.42492194,0.98164851,1.88206239,1.05405093,0.03760911,0.07672258,0.07672258,0.02925086,-0.02135893,0.00000000,93297866.26555000,0.00000000,64074969.38559001,True,True
CRBG,0.76685808,0.02473361,0.02065816,61.68182015,0.06255492,1.03530667,2.05078174,0.98164851,2.38803182,1.05405093,0.00788633,0.07070780,0.06287495,0.05236951,0.04994971,0.00000000,93198671.89760000,0.00000000,64074969.38559001,True,True
MGK,6.05566936,0.01752442,0.01801445,52.00066461,-0.01763408,1.01710188,0.87154482,0.98164851,-1.11004970,1.05405093,0.01382153,0.02965093,0.01954374,0.01275483,-0.02928800,0.00000000,92700217.36149999,0.00000000,64074969.38559001,True,True
AVY,3.28746193,0.01755035,0.01285528,50.46460727,0.00288770,0.56276645,1.08793326,0.98164851,2.31258531,1.05405093,0.00042193,0.01061786,0.03494649,0.04370017,-0.00900968,0.00000000,92666536.69250000,0.00000000,64074969.38559001,True,True
CG,1.55916253,0.02897899,0.02498179,63.87420169,0.05957528,0.63656096,0.97438004,0.98164851,2.17840849,1.05405093,0.01787417,0.06599673,0.09777357,0.08890216,0.04700541,0.00000000,92416538.68875000,0.00000000,64074969.38559001,True,True
FTI,0.86851733,0.02682596,0.02394675,67.07725556,0.06981507,0.36081003,0.85648346,0.98164851,1.79611960,1.05405093,0.00030588,0.00307963,0.02744421,0.10145302,0.05712373,0.00000000,92117339.48920000,0.00000000,64074969.38559001,True,True
CFLT,1.17350747,0.04395159,0.02397004,38.30990038,-0.14138710,0.89757552,1.10412625,0.98164851,-2.58392413,1.05405093,-0.00149589,-0.01874311,-0.03400868,-0.05486726,-0.15157293,0.00000000,91976427.50000000,0.00000000,64074969.38559001,True,True
ESS,6.10827542,0.02214660,0.00913669,48.99110192,-0.03261582,1.04171617,0.75986128,0.98164851,-0.31577688,1.05405093,-0.00119866,-0.00368816,0.04233416,0.01391784,-0.04409201,0.00000000,91892138.47099999,1.00000000,64074969.38559001,True,True
NTR,1.16173532,0.02296841,0.00929820,71.60455014,0.12787796,1.28002903,0.73928520,0.98164851,1.75059889,1.05405093,0.00233046,-0.00135444,0.06498825,0.14001690,0.11449781,0.00000000,91729137.97140001,0.00000000,64074969.38559001,True,True
MAA,2.81531765,0.01929410,0.01202747,46.98348401,-0.02953562,0.44403675,1.01505110,0.98164851,-0.70230255,1.05405093,-0.00072592,0.00443998,0.02599512,-0.00280878,-0.04104836,0.00000000,91529879.82200000,0.00000000,64074969.38559001,True,True
TDY,7.63381540,0.01610883,0.01278778,56.71595197,0.00760422,0.26712722,1.28626948,0.98164851,2.08831275,1.05405093,0.00383410,0.01708411,0.03832165,0.03471692,-0.00434910,0.00000000,91528807.50000000,0.00000000,64074969.38559001,True,True
INSM,2.85784122,0.03941306,0.02937526,57.48678468,-0.00012915,1.16277259,0.89735107,0.98164851,-0.88178908,1.05405093,-0.00329897,0.06179528,0.11126437,0.03659757,-0.01199073,0.00000000,91460897.00000000,0.00000000,64074969.38559001,True,True
IWR,1.18375249,0.01309714,0.00916992,58.61486339,0.00610798,0.22245627,0.72402344,0.98164851,1.91115630,1.05405093,0.00537826,0.02713573,0.04518526,0.03737214,-0.00582759,0.00000000,91423156.76860002,0.00000000,64074969.38559001,True,True
IEX,4.32422542,0.02028743,0.02874528,53.18645086,-0.02278307,0.77812521,0.96456680,0.98164851,0.79486246,1.05405093,-0.00411161,0.00855971,0.05026953,0.05006774,-0.03437591,0.00000000,91421305.02800000,0.00000000,64074969.38559001,True,True
