Ticker,ATR,ATRP,ROC_1,ROC_3,ROC_5,ROC_10,ROC_21,RollingStalePct,RollMedDollarVol,RollingSameVolCount,Calculated_Cutoff,Passed_Vol_Check,Passed_Final
DOC,0.41020746,0.02111196,0.00386457,0.03178169,0.05697173,0.03075813,0.00338246,0.00000000,97599516.73440000,0.00000000,63997373.56077001,True,True
TAP,1.27058932,0.02386146,0.00454841,0.01919194,0.05320350,-0.03444011,-0.07332175,0.00000000,97303102.13240001,0.00000000,63997373.56077001,True,True
PLNT,2.70960063,0.02593912,-0.01434233,-0.00181558,0.02987282,0.04890049,0.05493840,0.00000000,96852461.50000000,0.00000000,63997373.56077001,True,True
XP,0.43713770,0.03682555,0.00000000,0.05083080,0.07437007,0.01524080,-0.06692397,0.00000000,96795317.32695000,0.00000000,63997373.56077001,True,True
CCEP,1.36945153,0.01823749,0.01461321,0.02364237,0.04558442,0.00679241,-0.00464869,0.00000000,96567316.80700000,0.00000000,63997373.56077001,True,True
SUI,2.61837215,0.02200498,0.01753906,0.03827092,0.04438574,0.02842672,0.03425497,0.00000000,96228517.52250001,0.00000000,63997373.56077001,True,True
IUSB,0.20690660,0.00477399,0.00022155,0.01005619,0.00960443,0.00000000,-0.00766113,0.00000000,96129452.65310000,0.00000000,63997373.56077001,True,True
BR,3.95114889,0.01742045,-0.00276995,0.01444213,0.04036494,0.01573689,-0.00655693,0.00000000,95950052.42250001,0.00000000,63997373.56077001,True,True
SNY,0.85607667,0.01761946,0.00000000,0.04726453,0.04124743,0.05291558,0.10568739,0.00000000,95853184.17440000,0.00000000,63997373.56077001,True,True
KNX,1.52094800,0.02815835,-0.02644670,-0.00200102,0.04735525,0.04020498,-0.00127397,0.00000000,95388450.68039998,0.00000000,63997373.56077001,True,True
SCHX,0.29475806,0.01257822,0.00979459,0.02640696,0.02997539,0.02419090,-0.01290627,0.00000000,94532437.04934999,0.00000000,63997373.56077001,True,True
MINT,0.03710682,0.00038503,0.00049727,0.00109485,0.00149329,0.00259141,0.00438860,0.00000000,93844123.16769999,0.00000000,63997373.56077001,True,True
PCOR,2.41214231,0.03133466,-0.01446678,0.02886929,0.02831953,0.02407875,-0.00926641,0.00000000,93842022.00000000,0.00000000,63997373.56077001,True,True
OWL,0.70597894,0.03040863,0.03760911,0.07672258,0.07672258,0.02925086,-0.02135893,0.00000000,93297883.31715000,0.00000000,63997373.56077001,True,True
CRBG,0.76685815,0.02473361,0.00788633,0.07070780,0.06287495,0.05236951,0.04994971,0.00000000,93198671.89760000,0.00000000,63997373.56077001,True,True
MGK,6.05570547,0.01752453,0.01382153,0.02965093,0.01954374,0.01275780,-0.02928800,0.00000000,92700217.36149999,0.00000000,63997373.56077001,True,True
AVY,3.28746223,0.01755035,0.00042193,0.01061786,0.03494649,0.04370017,-0.00900968,0.00000000,92666536.69250000,0.00000000,63997373.56077001,True,True
CG,1.55917055,0.02897914,0.01787417,0.06599673,0.09777357,0.08890216,0.04700541,0.00000000,92416519.93889999,0.00000000,63997373.56077001,True,True
FTI,0.86851560,0.02682591,0.00030588,0.00307963,0.02744421,0.10145302,0.05712373,0.00000000,92117329.77634999,0.00000000,63997373.56077001,True,True
CFLT,1.17350747,0.04395159,-0.00149589,-0.01874311,-0.03400868,-0.05486726,-0.15157293,0.00000000,91976427.50000000,0.00000000,63997373.56077001,True,True
ESS,6.10827870,0.02214661,-0.00119866,-0.00368816,0.04233416,0.01391784,-0.04409201,0.00000000,91892138.47099999,1.00000000,63997373.56077001,True,True
NTR,1.16173486,0.02296840,0.00233046,-0.00135444,0.06498825,0.14001690,0.11449781,0.00000000,91729137.97140001,0.00000000,63997373.56077001,True,True
MAA,2.81531742,0.01929410,-0.00072592,0.00443998,0.02599512,-0.00280878,-0.04104836,0.00000000,91529879.82200000,0.00000000,63997373.56077001,True,True
TDY,7.63381540,0.01610883,0.00383410,0.01708411,0.03832165,0.03471692,-0.00434910,0.00000000,91528807.50000000,0.00000000,63997373.56077001,True,True
INSM,2.85784122,0.03941306,-0.00329897,0.06179528,0.11126437,0.03659757,-0.01199073,0.00000000,91460897.00000000,0.00000000,63997373.56077001,True,True
IWR,1.18376408,0.01309727,0.00537826,0.02713573,0.04518526,0.03737333,-0.00582759,0.00000000,91423156.76860002,0.00000000,63997373.56077001,True,True
IEX,4.32422635,0.02028744,-0.00411161,0.00855971,0.05026953,0.05006774,-0.03437591,0.00000000,91421305.02800000,0.00000000,63997373.56077001,True,True
TME,0.42223160,0.03966143,0.03654120,0.03157946,0.00372417,-0.04770467,-0.04601502,0.00000000,91076802.62842000,0.00000000,63997373.56077001,True,True
EQH,1.16681294,0.02305945,0.00271684,0.03567116,0.07487563,0.08480296,0.09213858,0.00000000,91060610.68674999,0.00000000,63997373.56077001,True,True
IGIB,0.22152248,0.00450622,0.00058416,0.01238521,0.01099441,-0.00058144,-0.00980341,0.00000000,90783069.90279999,0.00000000,63997373.56077001,True,True
USFD,1.25930357,0.01843513,0.00337838,0.02031367,0.01425390,0.01365188,-0.00956938,0.00000000,90707221.00000000,0.00000000,63997373.56077001,True,True
SPDW,0.33957755,0.01014591,0.00463756,0.02091277,0.02181353,0.01791341,-0.01095738,0.00000000,90688819.15860000,0.00000000,63997373.56077001,True,True
SIRI,0.83497724,0.03934396,0.01550836,0.04505210,0.06913280,0.00769691,-0.01633835,0.00000000,90370471.66665000,0.00000000,63997373.56077001,True,True
MANH,7.25485436,0.02653277,-0.00726137,0.00896679,0.03033386,0.01707335,-0.09123239,0.00000000,90368202.50000000,0.00000000,63997373.56077001,True,True
BUD,0.86984057,0.01843605,0.01867585,0.03248120,0.04008774,-0.03865432,-0.08623548,0.00000000,90201489.62520000,0.00000000,63997373.56077001,True,True
FN,9.38188328,0.03878574,0.02892509,0.06358000,0.05929494,0.09765395,0.01792703,0.00000000,90124095.00000000,0.00000000,63997373.56077001,True,True
GWRE,4.06453140,0.02276028,-0.00656431,0.03843694,0.04414430,0.05356932,0.04176876,0.00000000,90059155.50000000,0.00000000,63997373.56077001,True,True
FFIV,4.72891677,0.01791596,0.00034109,0.02262601,0.03786568,0.04846077,0.00224028,0.00000000,89697712.00000000,0.00000000,63997373.56077001,True,True
CPT,2.30227680,0.02123441,-0.00044252,0.00071069,0.03150985,-0.01813901,-0.05628090,0.00000000,89673076.77419999,0.00000000,63997373.56077001,True,True
TTE,0.92723435,0.01630824,0.00813504,0.03353074,0.04957616,0.08006535,0.11501412,0.00000000,89667633.53420000,0.00000000,63997373.56077001,True,True
EFV,0.51380810,0.01008149,0.00433734,0.01913471,0.02659885,0.01893911,0.00041221,0.00000000,88865034.37924999,0.00000000,63997373.56077001,True,True
DINO,1.00468250,0.02905680,-0.01115919,-0.00274288,0.01254239,0.03415943,0.02050665,0.00000000,88742371.09850001,0.00000000,63997373.56077001,True,True
MEDP,10.43957083,0.03094582,0.00157354,0.01946148,-0.03853279,0.00776699,-0.03542632,0.00000000,88741663.50000000,0.00000000,63997373.56077001,True,True
J,2.34257315,0.01715329,0.00672294,0.03040660,0.05220701,0.04738130,0.01471921,0.00000000,88602149.98699999,0.00000000,63997373.56077001,True,True
EMN,2.00965651,0.02255735,0.01602424,0.01348261,0.06843214,0.05298304,-0.03369292,0.00000000,88545018.27390000,0.00000000,63997373.56077001,True,True
FHN,0.56680401,0.02705392,0.01172977,0.03504681,0.07477441,0.07799846,0.06206879,0.00000000,88482748.41870001,0.00000000,63997373.56077001,True,True
TW,3.52388590,0.02741662,-0.01631678,-0.02205737,-0.01572168,-0.01759495,-0.03384849,0.00000000,88282784.54050000,0.00000000,63997373.56077001,True,True
UDR,0.79171288,0.01986254,-0.00459251,0.00024090,0.02768804,-0.02118015,-0.06953140,0.00000000,88205171.63749999,0.00000000,63997373.56077001,True,True
BROS,2.41825835,0.04050684,-0.01273359,0.01049425,0.04352386,0.06020245,0.10617009,0.00000000,87740227.50000000,0.00000000,63997373.56077001,True,True
TXT,1.44686132,0.01829613,0.00405914,0.01435199,0.04639703,0.04446493,-0.02680105,0.00000000,87657877.79435000,0.00000000,63997373.56077001,True,True
IVE,1.99670375,0.01046474,0.00658915,0.01991693,0.03146235,0.02174111,-0.00891341,0.00000000,87639696.19499999,0.00000000,63997373.56077001,True,True
MDGL,17.49777924,0.05958922,0.07643242,0.07120969,-0.13357529,-0.06418510,-0.05578958,0.00000000,87433486.00000000,0.00000000,63997373.56077001,True,True
RS,6.44589593,0.02275965,0.01329517,0.03707935,0.07871263,0.08045337,0.00083044,0.00000000,87381758.42700002,0.00000000,63997373.56077001,True,True
TKO,3.83579855,0.02731486,0.00282074,-0.00636109,0.01441120,-0.00371048,-0.03298466,0.00000000,87025632.63600001,0.00000000,63997373.56077001,True,True
CIEN,2.70952302,0.03196700,0.00856735,0.01533301,0.03051672,0.01826045,-0.07000219,0.00000000,86997455.00000000,0.00000000,63997373.56077001,True,True
MBLY,1.41163491,0.08811704,-0.02967898,-0.00681959,0.02364217,-0.19980020,-0.14787234,0.00000000,86519898.00000000,0.00000000,63997373.56077001,True,True
DAY,1.86831064,0.02683583,-0.00797948,-0.01248227,-0.00953194,-0.02479339,-0.10040057,0.00000000,86489575.00000000,0.00000000,63997373.56077001,True,True
WRB,1.07104500,0.01848184,-0.01441023,0.01553144,0.04938243,0.02568496,-0.00351642,0.00000000,86297214.32165000,0.00000000,63997373.56077001,True,True
WPM,1.55310193,0.02699357,0.00504479,0.01511128,0.01049555,-0.00516644,-0.03748773,0.00000000,85508435.31494999,0.00000000,63997373.56077001,True,True
IXUS,0.63429041,0.00982534,0.00587414,0.02078520,0.02250549,0.01258425,-0.01472195,0.00000000,85445372.95835000,0.00000000,63997373.56077001,True,True
CCK,1.69227562,0.01999267,0.00410683,0.01772379,0.08620075,0.05356523,-0.01109534,0.00000000,85105593.60545000,0.00000000,63997373.56077001,True,True
RY,1.48856691,0.01267459,0.00382916,0.01610084,0.01790620,0.00718653,-0.03110176,0.00000000,85035213.25950000,0.00000000,63997373.56077001,True,True
BF-B,1.14094364,0.03429017,0.00616280,-0.00435683,0.01269783,-0.07772989,-0.21533244,0.00000000,84965480.87004998,0.00000000,63997373.56077001,True,True
RVTY,3.43077259,0.02904309,-0.00896011,-0.01880539,0.04021663,0.05767061,0.02855974,0.00000000,84872003.70500000,1.00000000,63997373.56077001,True,True
TLN,10.47881650,0.04460020,0.00337376,0.06674234,0.05928765,0.10705367,0.12298059,0.00000000,84805328.00000000,0.00000000,63997373.56077001,True,True
OLLI,4.05130262,0.03791225,0.02277948,0.07256850,0.00470102,-0.01302300,-0.06574576,0.00000000,84661130.00000000,0.00000000,63997373.56077001,True,True
KIM,0.42602136,0.02004599,0.00000000,0.01271843,0.02908249,-0.02960649,-0.08759864,0.00000000,84226218.51130000,0.00000000,63997373.56077001,True,True
RGEN,6.87577405,0.04283704,-0.01436905,0.02529543,0.03648457,0.12205523,-0.00254785,0.00000000,84075475.00000000,0.00000000,63997373.56077001,True,True
GL,2.56508998,0.02181811,0.00904620,0.03745047,0.05230794,0.05626932,0.11027481,0.00000000,84025231.57600001,0.00000000,63997373.56077001,True,True
IWP,2.12029838,0.01608724,0.00646797,0.03213883,0.04214438,0.03788517,-0.01247518,0.00000000,83432186.88750000,0.00000000,63997373.56077001,True,True
ALLE,2.38002462,0.01795486,0.00731802,0.02960115,0.05847500,0.03888898,-0.02517300,0.00000000,83407262.39250001,0.00000000,63997373.56077001,True,True
CASY,8.67198513,0.02224921,0.00135392,-0.00883682,0.01411507,-0.00795638,-0.07773668,0.00000000,83081679.51000001,0.00000000,63997373.56077001,True,True
VTRS,0.31862181,0.02962932,-0.00353049,-0.03583693,-0.03170444,-0.09018148,-0.09817011,0.00000000,82856753.69350001,0.00000000,63997373.56077001,True,True
MKSI,4.04110270,0.03392834,0.02456753,0.08100234,0.10122135,0.13289580,0.08344097,0.00000000,82806564.24460000,0.00000000,63997373.56077001,True,True
HAS,1.33869609,0.02427839,-0.00692852,0.01271509,0.00525788,0.01612475,-0.05721892,0.00000000,82659486.73490000,0.00000000,63997373.56077001,True,True
MKTX,5.07272130,0.02337240,-0.00541197,0.01786334,0.02339234,-0.02130643,-0.05332281,0.00000000,82543314.47049999,0.00000000,63997373.56077001,True,True
HEI,5.81329465,0.02453146,0.00628041,0.03307525,0.05093864,-0.00008439,-0.09752763,0.00000000,82535069.55200000,0.00000000,63997373.56077001,True,True
PNW,1.42833251,0.01716100,0.00231457,0.04084662,0.05968682,0.02763699,0.00720876,0.00000000,81962036.23414999,0.00000000,63997373.56077001,True,True
SNA,5.60912161,0.01653384,0.00839110,0.02406431,0.04802521,0.03995500,-0.01047710,0.00000000,81842057.24700001,0.00000000,63997373.56077001,True,True
GEN,0.50771492,0.01877450,0.00731944,0.01400106,0.02304643,0.00145537,-0.07433637,0.00000000,81725284.41660000,0.00000000,63997373.56077001,True,True
EZU,0.57376549,0.01205848,0.00718634,0.02830203,0.03328397,0.04740657,0.01397517,0.00000000,81633220.69145000,0.00000000,63997373.56077001,True,True
PFG,1.46695058,0.01866148,0.00640908,0.03576836,0.06968823,0.05517598,0.03800729,0.00000000,81477338.66360000,0.00000000,63997373.56077001,True,True
TFLO,0.01858181,0.00038290,0.00019786,0.00078984,0.00118626,0.00217869,0.00466422,0.00000000,81299198.37085000,0.00000000,63997373.56077001,True,True
GTLS,7.74018101,0.03612855,-0.00791850,0.04543015,0.09804726,0.12829155,0.05875957,0.00000000,81156432.50000000,0.00000000,63997373.56077001,True,True
BILI,0.80940374,0.04633107,0.02885748,0.04924925,0.09392611,0.01984822,-0.09057782,0.00000000,80863633.50000000,0.00000000,63997373.56077001,True,True
EQNR,0.53418936,0.02279441,-0.00558837,-0.02313047,-0.01385271,0.01424305,0.11498551,0.00000000,80850875.23500000,0.00000000,63997373.56077001,True,True
BXP,1.92187132,0.02728404,0.01035320,0.04125744,0.07395306,-0.00692088,-0.07943412,0.00000000,80502582.99855000,0.00000000,63997373.56077001,True,True
BIV,0.31986782,0.00445911,-0.00040132,0.01164611,0.01055158,-0.00080372,-0.00894160,0.00000000,80374662.26519999,0.00000000,63997373.56077001,True,True
BBJP,0.61302077,0.01133335,0.00539033,0.01311107,0.01387067,-0.01313629,-0.02662957,0.00000000,80346055.47420000,0.00000000,63997373.56077001,True,True
MUSA,12.05407236,0.02544395,-0.01311541,-0.02491484,-0.02654976,-0.03522473,-0.12990536,0.00000000,80140006.99100000,0.00000000,63997373.56077001,True,True
BWA,0.79441490,0.02497359,0.00874920,0.01349621,0.04026973,0.03097107,-0.02092035,0.00000000,79849447.02090001,0.00000000,63997373.56077001,True,True
FWONK,2.24651437,0.02463283,0.01333333,-0.01607509,-0.00032884,-0.00987949,-0.04492617,0.00000000,79498802.00000000,0.00000000,63997373.56077001,True,True
SN,3.76045188,0.03439857,0.00422561,0.03366112,0.01156658,0.12631362,0.07534920,0.00000000,79494366.00000000,0.00000000,63997373.56077001,True,True
NICE,4.99146365,0.03073561,-0.01096224,-0.04098264,0.00457751,-0.04256574,-0.12828771,0.00000000,79493791.50000000,0.00000000,63997373.56077001,True,True
SGOL,0.24529670,0.00951869,-0.00578704,0.00900548,0.00350467,0.01496652,0.01777251,0.00000000,79442143.00000000,0.00000000,63997373.56077001,True,True
SJNK,0.08306599,0.00349787,0.00117624,0.00950089,0.01069960,0.00790276,0.00598143,0.00000000,79199550.93620001,0.00000000,63997373.56077001,True,True
HSIC,1.83156349,0.02501452,0.02048780,0.02736074,0.05095450,0.06812546,-0.02555230,0.00000000,78889104.00000000,0.00000000,63997373.56077001,True,True
DGRO,0.62270099,0.01017047,0.00497676,0.02137626,0.03522999,0.02404978,-0.00416865,0.00000000,78776432.11930001,0.00000000,63997373.56077001,True,True
MOD,5.68921496,0.04284047,0.00188608,0.06487050,0.11756290,0.14315228,-0.01293296,0.00000000,78773522.50000000,1.00000000,63997373.56077001,True,True
MHK,3.38087144,0.02615357,0.00427284,0.02938366,0.09467355,0.11516563,0.02020361,0.00000000,78714983.00000000,0.00000000,63997373.56077001,True,True
AMCR,0.16980338,0.01797599,0.00000000,0.01890769,0.03081830,0.03743323,-0.01422705,0.00000000,78408768.72170000,0.00000000,63997373.56077001,True,True
NLY,0.31140662,0.01790702,0.00834967,0.05057059,0.06504737,0.05114210,0.01291908,0.00000000,78348243.86180000,0.00000000,63997373.56077001,True,True
DBX,0.60141408,0.01966048,0.00558843,0.01661682,0.04012241,0.03484438,0.00459770,0.00000000,78256927.00000000,0.00000000,63997373.56077001,True,True
URA,0.88392423,0.03153493,0.02448830,0.03051471,0.03165256,-0.00284596,-0.00417798,0.00000000,78122685.33880000,0.00000000,63997373.56077001,True,True
LNT,1.01365242,0.01728800,0.00799058,0.04775852,0.06865391,0.03486539,0.01118920,0.00000000,77963471.80355000,0.00000000,63997373.56077001,True,True
GRAB,0.19013282,0.04225174,0.01123596,0.03211009,0.00222717,-0.05063291,-0.12280702,0.00000000,77440686.00000000,0.00000000,63997373.56077001,True,True
MTZ,4.95843098,0.03198988,-0.00206026,0.02873830,0.07192254,0.10722194,0.10880607,0.00000000,77255607.00000000,0.00000000,63997373.56077001,True,True
BEN,0.52123822,0.02785374,0.00824879,0.00772756,0.02301502,-0.02879860,-0.09279800,0.00000000,76990916.97185001,0.00000000,63997373.56077001,True,True
MASI,5.30463758,0.03078900,0.01382841,0.03732916,0.03527220,0.02206798,-0.02803791,0.00000000,76661410.50000000,0.00000000,63997373.56077001,True,True
HII,4.60842926,0.02328489,0.00760611,0.02592879,0.06593886,0.07963255,0.02158641,0.00000000,76485524.36700000,0.00000000,63997373.56077001,True,True
AMH,0.72695537,0.02140314,0.00946609,-0.00113518,-0.00255199,-0.04244924,-0.05959211,0.00000000,76381163.04965001,0.00000000,63997373.56077001,True,True
SOLV,1.81672157,0.02471394,0.01128078,0.04730019,0.09601908,0.11497042,0.06120976,0.00000000,76236692.00000000,0.00000000,63997373.56077001,True,True
ELS,1.34025129,0.02067153,0.00392679,0.02261773,0.03086607,-0.00285139,-0.02056589,0.00000000,75460944.20030001,0.00000000,63997373.56077001,True,True
SCHH,0.32525079,0.01586767,-0.00047300,0.02127988,0.04554497,0.01246709,-0.03207725,0.00000000,75425753.53600000,0.00000000,63997373.56077001,True,True
AGCO,2.89609782,0.02880056,0.01689927,0.04500971,0.11931601,0.11367684,0.05542179,0.00000000,74695913.43550000,0.00000000,63997373.56077001,True,True
RNR,5.32916021,0.02080135,0.00190845,0.02516566,0.02963600,0.03468428,-0.01068123,0.00000000,74596743.92300001,0.00000000,63997373.56077001,True,True
H,3.51994363,0.02266078,0.00657737,0.01331455,0.03256599,-0.00204946,-0.02530669,0.00000000,74219612.45800000,0.00000000,63997373.56077001,True,True
HRL,0.59649303,0.02056851,0.00133971,-0.00266526,0.00571169,-0.04119195,-0.06550124,0.00000000,74032325.13450000,0.00000000,63997373.56077001,True,True
UMC,0.15768752,0.02669751,0.01127280,-0.00317454,0.02113869,-0.03828494,-0.00946355,0.00000000,73768938.30465001,0.00000000,63997373.56077001,True,True
VBR,2.95768456,0.01475530,0.00466121,0.02422487,0.04815415,0.03578903,-0.01392660,0.00000000,73440539.85850000,1.00000000,63997373.56077001,True,True
LKQ,0.81736664,0.02198593,0.00182435,0.03137675,0.06038255,0.06126038,0.03609938,0.00000000,73337480.62445000,0.00000000,63997373.56077001,True,True
CINF,3.14471935,0.02287235,-0.01574211,0.00839042,0.03747246,-0.01277384,-0.07110766,0.00000000,72948175.68599999,0.00000000,63997373.56077001,True,True
BCE,0.52490663,0.02400649,0.01446169,0.02706080,0.00827269,-0.00472937,-0.02975710,0.00000000,72872797.30080000,0.00000000,63997373.56077001,True,True
SGI,1.33637347,0.02261077,0.00100772,0.05114570,0.08088426,0.06771758,0.04232183,0.00000000,72748462.59350000,0.00000000,63997373.56077001,True,True
LITE,3.98669198,0.04222743,0.05651298,0.10966150,0.11886703,0.10292056,0.01320026,0.00000000,72546903.00000000,0.00000000,63997373.56077001,True,True
CYTK,1.86924507,0.04086675,-0.02660140,0.01127570,-0.01887602,-0.06519518,-0.06691146,0.00000000,72452337.00000000,0.00000000,63997373.56077001,True,True
REXR,0.98797641,0.02619085,-0.01861964,0.00619097,0.04923495,0.01509639,-0.01558736,0.00000000,72037268.75500000,0.00000000,63997373.56077001,True,True
ROL,0.77206264,0.01613543,0.00269277,0.03372595,0.05077201,0.05191316,-0.00247043,0.00000000,72007484.63650000,0.00000000,63997373.56077001,True,True
PBR-A,0.24626080,0.02124495,0.00000000,0.00575261,0.01240229,0.01323415,0.03083203,0.00000000,71807972.32140000,0.00000000,63997373.56077001,True,True
EXP,6.32296772,0.02473146,0.00951211,0.05738888,0.09297782,0.05201977,-0.04149827,0.00000000,71780773.65250000,0.00000000,63997373.56077001,True,True
DXJ,1.32348810,0.01244968,0.01164794,-0.00231807,0.00306656,-0.02366739,-0.00548212,0.00000000,71645480.17860001,0.00000000,63997373.56077001,True,True
JKHY,2.92977605,0.01714743,0.00383065,0.00458613,0.00674668,0.00110154,-0.02762475,0.00000000,71615518.38200000,0.00000000,63997373.56077001,True,True
AOS,1.38885532,0.01973877,0.00574328,0.00785956,0.06259259,0.06653873,-0.00111300,0.00000000,71180147.53920001,0.00000000,63997373.56077001,True,True
FNV,2.80703254,0.02242648,0.00776966,-0.00671365,-0.00984099,0.03838592,0.05466894,0.00000000,71082755.86399999,0.00000000,63997373.56077001,True,True
RRC,1.08369090,0.02664346,-0.00532628,0.03659736,0.07597806,0.13925192,0.18871194,0.00000000,71043050.67510000,1.00000000,63997373.56077001,True,True
ARCC,0.24467227,0.01154327,0.00782636,0.03343686,0.05459530,0.04367500,0.08216800,0.00000000,70919361.66575000,0.00000000,63997373.56077001,True,True
ARMK,0.81978984,0.02117204,-0.00381541,0.02459587,0.06009807,0.05895287,-0.01210869,0.00000000,70639802.58100000,0.00000000,63997373.56077001,True,True
ZION,1.59122992,0.02835022,0.01326892,0.02762043,0.08811322,0.07342355,0.00693926,0.00000000,70618067.78705001,0.00000000,63997373.56077001,True,True
BNS,0.72186568,0.01462326,-0.01586131,-0.00760716,-0.00838064,-0.03819986,-0.06095833,0.00000000,70520358.61385000,0.00000000,63997373.56077001,True,True
LAD,9.39669152,0.02686365,-0.01602858,-0.00874804,0.03086780,0.01038134,-0.07512348,0.00000000,70089467.13600001,0.00000000,63997373.56077001,True,True
QYLD,0.15280405,0.00926754,0.00541487,0.02256856,0.02032216,0.02144096,0.02952820,0.00000000,70006305.37645000,0.00000000,63997373.56077001,True,True
EVR,7.92023438,0.02836953,0.01167198,0.06160948,0.07472793,0.02335700,-0.05285317,0.00000000,69210424.97100000,0.00000000,63997373.56077001,True,True
WMS,3.60285931,0.02886768,0.01234548,0.05578114,0.11220425,0.09761053,0.01447673,0.00000000,69139370.05350000,0.00000000,63997373.56077001,True,True
TRMB,1.62450803,0.02168324,0.01380244,0.04695361,0.06678058,0.07473820,0.00915948,0.00000000,69036728.50000000,0.00000000,63997373.56077001,True,True
RMBS,2.04052993,0.03295429,0.03770739,0.09302736,0.10119153,0.15738318,0.04700710,0.00000000,68787212.50000000,0.00000000,63997373.56077001,True,True
PFGC,1.79889331,0.02050488,0.00815904,0.01574621,0.03945498,0.04378346,-0.00903648,0.00000000,68662340.00000000,0.00000000,63997373.56077001,True,True
MPLX,0.85073567,0.01797904,0.00669096,0.02793473,0.05791003,0.05160436,0.07232583,0.00000000,68538349.24450000,0.00000000,63997373.56077001,True,True
SSNC,1.28376636,0.01655289,-0.00758432,0.01789427,0.05016757,0.04042414,0.02735311,0.00000000,68502852.08550000,0.00000000,63997373.56077001,True,True
PCTY,5.31021242,0.02695539,-0.01154039,0.02481402,0.02909680,0.00989388,-0.02850380,0.00000000,68456567.50000000,0.00000000,63997373.56077001,True,True
SNX,3.23840412,0.02393800,-0.00050978,0.00779219,0.02305761,0.17702896,0.09917369,0.00000000,68160304.45800000,0.00000000,63997373.56077001,True,True
ESGU,1.60056452,0.01228793,0.00997139,0.02674560,0.03108575,0.02347820,-0.01165482,0.00000000,67766494.98899999,0.00000000,63997373.56077001,True,True
MOAT,1.12701285,0.01213651,0.00523394,0.01982960,0.03281123,0.02126747,-0.01997900,0.00000000,67636187.52000001,0.00000000,63997373.56077001,True,True
PEN,8.97498261,0.03403611,0.00526095,0.04270631,0.05215067,0.09875411,0.06653454,0.00000000,67393603.00000000,0.00000000,63997373.56077001,True,True
PULS,0.02068477,0.00043482,0.00040377,0.00060578,0.00121019,0.00222056,0.00464829,0.00000000,67118975.83290000,0.00000000,63997373.56077001,True,True
FLR,1.44512171,0.02867874,0.01777419,0.03406526,0.04478540,0.02273189,-0.07761303,0.00000000,67003334.00000000,0.00000000,63997373.56077001,True,True
ACM,2.14654170,0.01984507,0.01000999,-0.00874275,0.02889838,0.02473615,-0.01349811,0.00000000,66891645.57660000,0.00000000,63997373.56077001,True,True
WAL,2.92757007,0.03324748,0.03078643,0.07358191,0.14451437,0.08238816,-0.01493033,0.00000000,66596173.68200000,0.00000000,63997373.56077001,True,True
RRX,5.07071362,0.03265403,-0.01237033,0.00701668,0.04871954,0.02100716,-0.05450627,0.00000000,66340527.38800000,0.00000000,63997373.56077001,True,True
ATI,1.37827482,0.02410414,-0.00504611,0.01221455,0.03793792,0.03906960,0.01149832,0.00000000,66001887.50000000,0.00000000,63997373.56077001,True,True
RPRX,0.72872418,0.02429550,-0.00646255,0.02397591,0.04272524,0.19232313,0.23000144,0.00000000,65945272.21110000,0.00000000,63997373.56077001,True,True
PSN,2.22135002,0.02332616,-0.00167732,0.00804488,0.02906851,0.05214893,-0.02747141,0.00000000,65569034.00000000,0.00000000,63997373.56077001,True,True
TECH,2.47010365,0.03275943,-0.00354831,0.01471991,0.03437524,0.06085607,-0.00433253,0.00000000,65365711.43710001,0.00000000,63997373.56077001,True,True
BRKR,2.71973325,0.04805318,-0.03609632,-0.07149829,-0.06416597,-0.03281846,-0.00524633,0.00000000,65339464.60820000,0.00000000,63997373.56077001,True,True
PAAS,0.77997303,0.03670807,-0.00093098,0.00046614,0.00468582,0.00280813,-0.02635281,0.00000000,64925742.83200000,0.00000000,63997373.56077001,True,True
FMX,1.93889829,0.02439461,0.01361250,-0.00215061,0.01398234,-0.02352827,-0.03949544,0.00000000,64893266.55400001,0.00000000,63997373.56077001,True,True
TPL,18.70150819,0.03995562,0.01422120,0.06360637,0.08599172,0.19720839,0.16189883,0.00000000,64843145.06800000,0.00000000,63997373.56077001,True,True
ASX,0.27538810,0.02711847,0.00095611,0.03645505,0.00286391,0.04990214,0.02334806,0.00000000,64635018.31930000,0.00000000,63997373.56077001,True,True
VONG,1.76325854,0.01692219,0.01296858,0.02909572,0.02175938,0.01531776,-0.02746848,0.00000000,64562940.26650000,0.00000000,63997373.56077001,True,True
REG,1.30995372,0.01915120,-0.00614037,0.00792481,0.03472344,-0.01370989,-0.05543864,0.00000000,64552495.18025000,0.00000000,63997373.56077001,True,True
ALC,1.18398579,0.01408243,0.00273358,0.01982385,0.01151005,0.01102472,0.00596216,0.00000000,64529997.13455001,0.00000000,63997373.56077001,True,True
WPC,1.02990007,0.01925544,0.00450170,0.02876674,0.03545059,0.02763021,-0.00028224,0.00000000,64446109.08045000,0.00000000,63997373.56077001,True,True
AN,4.11438226,0.02220989,0.01340263,0.03480058,0.08441140,0.10968012,0.07403757,0.00000000,64401419.50000000,0.00000000,63997373.56077001,True,True
KNSL,13.93098507,0.03197769,-0.00408519,0.01524095,0.04768673,-0.03894118,-0.13091695,0.00000000,64113767.29800000,0.00000000,63997373.56077001,True,True
ALV,2.16060970,0.02248534,0.00316956,0.00553364,0.04997361,0.06294034,0.03088922,0.00000000,63919777.73594999,0.00000000,63997373.56077001,False,False
